-1.500963792204856873e-02,1.139270048588514328e-02,-6.253208848647773266e-04,2.732798643410205841e-02,2.088987082242965698e-02,-1.494175288826227188e-02,3.500019013881683350e-02,5.705744493752717972e-03,-1.830638386309146881e-02,2.672115899622440338e-02,-3.963666502386331558e-03,1.292364113032817841e-02,-2.158113929908722639e-04,-3.107020445168018341e-02,2.726635895669460297e-02,-3.048773389309644699e-03,-1.358422730118036270e-02,-7.007756736129522324e-03,2.741345390677452087e-02,-4.916536156088113785e-03,-2.128831110894680023e-02,-1.069971080869436264e-02,6.227655336260795593e-03,7.643776480108499527e-03,7.604897487908601761e-03,-2.331332676112651825e-02,-2.738647535443305969e-02,-3.066326957195997238e-03,2.980770543217658997e-02,-3.333675116300582886e-02,8.240303955972194672e-03,-5.282679107040166855e-03,-1.392787788063287735e-02,-2.336271852254867554e-02,-1.027805078774690628e-02,3.158223256468772888e-02,3.024331666529178619e-02,-1.760420203208923340e-02,-2.595520205795764923e-02,-2.059244737029075623e-02,-2.831420488655567169e-02,-1.632113568484783173e-02,-1.409132219851016998e-02,-2.464296855032444000e-02,1.685819239355623722e-03,3.549062088131904602e-02,-2.927593328058719635e-02,-3.023054450750350952e-02,-2.513205260038375854e-02,-2.919505909085273743e-02,1.801734790205955505e-02,1.110167242586612701e-02,2.247180382255464792e-04,3.238652646541595459e-02,-2.635131217539310455e-02,-2.775932289659976959e-02,-2.410904504358768463e-02,-3.159799845889210701e-03,3.147105127573013306e-02,-3.153147548437118530e-02,-2.364550903439521790e-02,3.522736579179763794e-02,1.801621913909912109e-02,-1.692353002727031708e-02,2.414154261350631714e-02,-3.069616854190826416e-02,-6.515992432832717896e-02,-2.416025614365935326e-03,7.865860126912593842e-03,-3.477116348221898079e-03,-5.337645485997200012e-02,-1.540422439575195312e-02,-5.245480313897132874e-02,-3.447247669100761414e-02,-1.827565394341945648e-02,-4.198717698454856873e-02,2.544803358614444733e-02,-1.278892252594232559e-02,-3.534351242706179619e-03,2.475931867957115173e-02,6.195473019033670425e-03,-3.437323123216629028e-02,-1.998741365969181061e-02,-3.423018008470535278e-02,3.367490693926811218e-02,-2.396848052740097046e-02,-3.724695742130279541e-02,5.205764900892972946e-03,-1.808017608709633350e-03,9.124258533120155334e-03,-1.549965608865022659e-02,8.110604248940944672e-03,-2.375507168471813202e-02,-1.151927397586405277e-03,-1.414850633591413498e-02,-3.645408898591995239e-03,-1.535765919834375381e-02,-4.039992019534111023e-02,-3.040658310055732727e-02,-6.047610659152269363e-04,-2.416555583477020264e-02,9.418178349733352661e-03,-5.271319672465324402e-02,-5.834009870886802673e-02,-1.443581562489271164e-02,8.907180279493331909e-03,4.936949815601110458e-03,2.941060625016689301e-02,-3.437660634517669678e-02,4.541988950222730637e-03,1.986915804445743561e-02,3.119677864015102386e-02,2.896844223141670227e-02,2.812734805047512054e-03,1.642910204827785492e-02,2.490382455289363861e-02,-3.441413491964340210e-02,-2.426881343126296997e-02,-1.834482513368129730e-02,-6.855291314423084259e-03,-7.821671664714813232e-03,-3.330975770950317383e-02,1.250217482447624207e-02,-5.345071107149124146e-02,-7.895858585834503174e-02,-1.642333529889583588e-02,-6.079136952757835388e-02,-6.017044931650161743e-02,-6.475368048995733261e-03,-1.362723018974065781e-02,-1.949371397495269775e-02,-3.006568178534507751e-02,-1.256603375077247620e-02,-1.462485827505588531e-02,-4.376482218503952026e-02,1.525273197330534458e-03,2.218682318925857544e-02,1.789983734488487244e-02,1.589924097061157227e-02,-1.513098459690809250e-02,7.630591280758380890e-03,-2.598050422966480255e-02,6.361774634569883347e-03,-1.935429312288761139e-02,-4.248687624931335449e-02,-2.203065156936645508e-02,1.519095525145530701e-02,9.836207143962383270e-03,8.029219508171081543e-02,2.970401383936405182e-02,-9.036347037181258202e-04,1.332537680864334106e-01,7.470604032278060913e-02,5.690738558769226074e-02,6.605089455842971802e-02,5.345419514924287796e-03,2.633884176611900330e-02,-7.861742051318287849e-04,3.050597943365573883e-02,-4.073216393589973450e-02,-5.270355194807052612e-02,-3.906211629509925842e-02,-3.734148666262626648e-02,-5.773305892944335938e-03,-3.315837308764457703e-02,1.368601433932781219e-02,-1.423951517790555954e-02,-1.029300317168235779e-02,8.841221220791339874e-03,-2.420500479638576508e-02,7.046733796596527100e-02,-1.657301560044288635e-02,-5.822400748729705811e-02,1.329150237143039703e-02,-2.359275519847869873e-02,-5.618136748671531677e-02,-7.220689207315444946e-02,8.140664547681808472e-02,5.849133431911468506e-02,2.983992919325828552e-02,3.534718602895736694e-02,4.141190275549888611e-02,6.732985842972993851e-03,6.386593729257583618e-02,1.143973506987094879e-02,4.358799755573272705e-02,2.970424853265285492e-02,-1.068969443440437317e-02,1.973122998606413603e-04,3.898038296028971672e-03,1.254787575453519821e-02,-1.123030204325914383e-02,-5.317468568682670593e-02,6.640291307121515274e-03,-1.569965155795216560e-03,2.598513476550579071e-02,-2.493353560566902161e-02,2.290788888931274414e-01,4.328846558928489685e-02,8.892624638974666595e-03,-8.886787295341491699e-02,3.008579462766647339e-02,7.816731231287121773e-04,-6.399261206388473511e-02,6.766677834093570709e-03,2.002336084842681885e-02,4.722760617733001709e-02,4.614245891571044922e-02,6.421691179275512695e-02,3.218439593911170959e-02,-7.248390465974807739e-03,-1.237358991056680679e-02,4.474191367626190186e-02,1.765866763889789581e-02,2.234950475394725800e-02,1.957458071410655975e-02,3.158645238727331161e-03,2.703104168176651001e-03,-3.573345392942428589e-02,-2.345777675509452820e-02,-4.570670798420906067e-02,2.169621735811233521e-02,3.460844233632087708e-02,-6.894567515701055527e-03,2.492357045412063599e-02,9.710773825645446777e-02,-2.045135572552680969e-02,5.018760450184345245e-03,-1.363084651529788971e-02,-1.954635232686996460e-02,-3.103682212531566620e-02,-2.306342823430895805e-03,3.847270458936691284e-02,-2.758273296058177948e-02,1.342401653528213501e-02,4.986726865172386169e-02,4.326866567134857178e-02,5.615421570837497711e-03,4.346478357911109924e-02,-1.138033904135227203e-02,2.614460140466690063e-02,7.600216660648584366e-03,6.173666100949048996e-03,4.022474586963653564e-02,-3.179054474458098412e-03,9.526432491838932037e-03,-6.597797852009534836e-03,3.191655874252319336e-02,-3.856179118156433105e-02,2.359217498451471329e-03,-6.585951428860425949e-03,4.781399853527545929e-03,3.450665622949600220e-02,6.640221923589706421e-03,1.410301309078931808e-02,-1.904011890292167664e-02,1.602850854396820068e-02,-1.998293958604335785e-02,-2.406220510601997375e-02,1.271182321943342686e-03,-1.113572530448436737e-02,9.175946936011314392e-03,-2.537505514919757843e-02,2.568208798766136169e-02,5.421481281518936157e-02,-3.450282663106918335e-02,1.456427853554487228e-02,3.260941803455352783e-02,-2.378392592072486877e-02,4.061276838183403015e-02,3.881798684597015381e-02,-3.996574319899082184e-03,4.340204223990440369e-02,2.864056080579757690e-02,4.042174294590950012e-02,5.623491480946540833e-03,-4.140583425760269165e-02,-1.777106709778308868e-02,3.054946102201938629e-02,3.574210032820701599e-02,2.270266413688659668e-02,1.563701895065605640e-03,1.882998913060873747e-04,-1.973639614880084991e-02,-2.710632793605327606e-02,1.462005358189344406e-02,-9.972113184630870819e-03,3.624633327126502991e-02,2.472031861543655396e-02,3.731976822018623352e-02,3.280130401253700256e-02,-4.306474234908819199e-03,-4.664489999413490295e-02,2.875575236976146698e-02,-1.713562384247779846e-02,-9.862971492111682892e-03,1.806742325425148010e-02,-1.494595501571893692e-02,2.657115831971168518e-02,3.490344807505607605e-02,6.266311742365360260e-03,-1.640719734132289886e-02,-6.134691182523965836e-03,-5.240897648036479950e-03,8.242802694439888000e-03,2.453673258423805237e-02,2.373507805168628693e-02,-1.797074079513549805e-02,1.365543343126773834e-02,1.468573603779077530e-02,4.089767485857009888e-02,5.573910102248191833e-02,6.862216629087924957e-03,3.061933256685733795e-02,2.960917539894580841e-02,1.813318394124507904e-02,5.380544345825910568e-03,4.603971913456916809e-02,4.644734784960746765e-02,-1.704119332134723663e-02,4.583495669066905975e-03,-2.877868525683879852e-02,-1.419857051223516464e-02,-5.204917117953300476e-02,-1.592052169144153595e-02,3.439819440245628357e-02,2.834136784076690674e-02,1.075105741620063782e-03,9.511641226708889008e-03,1.130122039467096329e-02,3.450486809015274048e-02,3.758363425731658936e-02,-9.261324070394039154e-03,-3.005010820925235748e-02,-3.991395235061645508e-03,-7.526592817157506943e-03,1.813233830034732819e-02,5.270109325647354126e-02,8.365733176469802856e-02,1.368530932813882828e-02,-2.544606104493141174e-02,3.620487451553344727e-02,1.899017952382564545e-02,-1.669693551957607269e-02,2.684250660240650177e-02,-2.819241583347320557e-02,6.085124984383583069e-02,2.541573531925678253e-02,-3.774382174015045166e-02,-3.663258254528045654e-02,-8.724165707826614380e-02,-3.630856052041053772e-03,-7.578930308227427304e-06,3.299921378493309021e-02,1.782615855336189270e-02,3.899324312806129456e-02,3.580549359321594238e-02,-4.841893678531050682e-04,1.151878573000431061e-02,-5.508323200047016144e-03,2.691376954317092896e-02,4.779718071222305298e-02,-1.566920429468154907e-02,1.044302340596914291e-02,-7.453287392854690552e-02,1.558948028832674026e-02,7.658877223730087280e-02,-5.734089063480496407e-04,-6.256259977817535400e-02,2.139303460717201233e-02,7.675986853428184986e-05,1.788800768554210663e-02,2.444031462073326111e-02,1.352461799979209900e-02,-9.984967764467000961e-04,3.276326460763812065e-03,-2.112549729645252228e-02,-1.646033301949501038e-02,-6.362588703632354736e-02,-1.495995093137025833e-02,-2.713450044393539429e-02,-2.359555847942829132e-02,4.604041948914527893e-02,1.562179438769817352e-02,6.713039241731166840e-03,1.370638236403465271e-02,3.143225610256195068e-02,5.907701328396797180e-03,-5.000692792236804962e-03,8.100527338683605194e-03,-2.080240845680236816e-02,1.318394299596548080e-02,-8.202055469155311584e-03,-3.001430537551641464e-03,1.766694709658622742e-02,-4.974594339728355408e-02,-2.604738995432853699e-02,-4.672885686159133911e-02,1.064225472509860992e-02,-4.253583028912544250e-03,6.324984598904848099e-03,-2.627081703394651413e-03,2.064200490713119507e-02,1.393020711839199066e-02,3.826601058244705200e-02,-9.797630831599235535e-03,-6.126103922724723816e-02,7.089815102517604828e-03,-3.315708413720130920e-02,-4.215925559401512146e-02,5.264520272612571716e-02,-4.870888311415910721e-03,-8.283760398626327515e-03,1.468740217387676239e-02,4.748503211885690689e-03,1.001963112503290176e-02,-2.269045822322368622e-02,2.644791081547737122e-02,2.402864769101142883e-02,3.503817319869995117e-02,8.230328559875488281e-03,-8.378624916076660156e-03,-5.271460488438606262e-02,-1.737377978861331940e-02,2.028042636811733246e-02,1.029404957080259919e-04,-1.408721669577062130e-03,-9.630659595131874084e-03,-4.102661274373531342e-03,3.182114660739898682e-02,2.519404143095016479e-02,1.788229495286941528e-02,-2.153818495571613312e-02,4.228794202208518982e-02,2.396302297711372375e-03,3.699099877849221230e-03,-7.687681820243597031e-03,3.763188794255256653e-02,-1.408518105745315552e-02,5.190975032746791840e-03,-6.383560597896575928e-02,2.279731072485446930e-02,2.242094650864601135e-02,3.575767949223518372e-02,2.925272285938262939e-02,4.254840686917304993e-02,1.566162519156932831e-02,-2.106308937072753906e-03,4.002025723457336426e-02,1.905748434364795685e-02,-4.569645598530769348e-02,4.191765189170837402e-02,-1.060835272073745728e-02,-1.172117702662944794e-02,1.822969503700733185e-02,2.659108676016330719e-02,3.850344568490982056e-02,3.673399984836578369e-02,1.390934735536575317e-02,4.336729762144386768e-04,4.653417691588401794e-02,1.021239208057522774e-03,-1.207758020609617233e-02,1.677634380757808685e-02,-5.636566784232854843e-03,2.398061752319335938e-02,-1.079095061868429184e-02,-6.527704745531082153e-02,-6.784046068787574768e-03,3.821222484111785889e-02,-9.849197231233119965e-04,4.261380527168512344e-03,5.163976456969976425e-03,-1.271176040172576904e-01,-1.938358880579471588e-02,1.773145422339439392e-02,-6.133147981017827988e-04,-4.745135549455881119e-03,2.572041749954223633e-02,1.294645294547080994e-02,-1.625723391771316528e-02,-5.246863514184951782e-02,-3.842075541615486145e-02,-1.817212812602519989e-02,1.863628625869750977e-02,1.677738619036972523e-03,-6.696770433336496353e-04,-1.405187789350748062e-02,-3.426385228522121906e-04,4.748304374516010284e-03,1.749069429934024811e-02,-3.837522119283676147e-02,-4.969841800630092621e-03,3.453463688492774963e-02,-3.161904960870742798e-02,-1.114866510033607483e-01,-9.359841234982013702e-03,-3.516052290797233582e-02,4.884907044470310211e-03,-3.389546880498528481e-03,3.470315411686897278e-02,7.911528460681438446e-03,1.064673662185668945e-01,-1.967111043632030487e-02,4.618365764617919922e-01,2.834588475525379181e-02,1.655204221606254578e-02,2.031752839684486389e-02,3.594211116433143616e-02,5.594936758279800415e-02,-2.604876179248094559e-03,1.372484397143125534e-02,8.304415270686149597e-03,-2.952609769999980927e-02,-1.805241405963897705e-02,-1.120726764202117920e-02,2.688679657876491547e-02,-9.541735053062438965e-03,-3.182093426585197449e-02,-1.637380011379718781e-02,-2.359506860375404358e-02,2.810439467430114746e-02,-2.166515216231346130e-03,-2.996397390961647034e-02,-1.452443283051252365e-02,1.507023908197879791e-02,8.539170026779174805e-03,5.124246329069137573e-02,4.035716503858566284e-02,-6.633215118199586868e-03,1.091413870453834534e-01,-1.149581186473369598e-02,-2.279537543654441833e-02,6.029810756444931030e-02,2.671997062861919403e-02,1.515997052192687988e-01,3.467702865600585938e-02,-1.258590444922447205e-02,1.100350171327590942e-02,7.205193396657705307e-03,2.289979532361030579e-02,-2.361281961202621460e-02,6.511169020086526871e-03,-1.967502199113368988e-02,7.814276032149791718e-03,1.964614726603031158e-03,2.144173346459865570e-02,-2.111154608428478241e-02,-6.414495408535003662e-03,1.289604988414794207e-04,7.825711742043495178e-03,-3.125315532088279724e-02,5.554943811148405075e-03,-3.892471641302108765e-02,3.271762980148196220e-04,-2.898970432579517365e-02,3.025456517934799194e-02,-5.588409304618835449e-02,2.470601908862590790e-02,-2.806458622217178345e-02,2.375884726643562317e-02,-5.090526770800352097e-03,4.000985622406005859e-01,-3.566072508692741394e-02,-6.789287924766540527e-02,-3.190812468528747559e-02,-4.465706273913383484e-02,1.713227853178977966e-02,6.505618337541818619e-03,3.208554908633232117e-02,9.482369758188724518e-03,-5.134728271514177322e-03,2.593168057501316071e-02,2.423335798084735870e-02,9.751894976943731308e-04,-3.901778906583786011e-02,-7.503039389848709106e-02,-2.425023540854454041e-02,1.059819944202899933e-02,9.119945578277111053e-03,-4.968767985701560974e-02,-1.946281455457210541e-02,5.721148103475570679e-03,-5.851051211357116699e-02,-3.052264079451560974e-02,-4.347383230924606323e-02,3.461344540119171143e-02,3.167832642793655396e-02,2.332659997045993805e-02,-1.722282171249389648e-02,-1.010808572173118591e-01,-3.025729954242706299e-02,-1.060717459768056870e-02,-1.237623207271099091e-02,-2.435897290706634521e-02,-1.834062422858551145e-04,-2.640108950436115265e-02,-3.843547776341438293e-02,-6.413476075977087021e-03,1.245643571019172668e-02,-2.134362235665321350e-02,-1.171273086220026016e-02,-3.622760251164436340e-02,-3.596900403499603271e-02,-2.482239715754985809e-02,-4.670395329594612122e-02,1.252692192792892456e-02,-5.701044201850891113e-02,-1.264326088130474091e-02,-2.101793885231018066e-02,-4.667187109589576721e-02,4.958127625286579132e-03,-4.954436793923377991e-02,-1.464053406380116940e-03,-3.084868937730789185e-02,2.277506282553076744e-03,-7.536950986832380295e-03,-1.202702336013317108e-02,-1.032169833779335022e-01,-1.300310250371694565e-02,-3.349193604663014412e-03,2.227575331926345825e-02,2.084584720432758331e-02,2.609373070299625397e-02,-2.001239731907844543e-02,1.249666046351194382e-02,6.206872873008251190e-03,-2.453584410250186920e-02,1.913192309439182281e-02,8.308985270559787750e-04,-1.583702862262725830e-03,-2.551210857927799225e-02,-2.445542952045798302e-03,1.356916315853595734e-02,-2.862728387117385864e-02,-9.799216873943805695e-03,-1.449028961360454559e-02,-3.559776023030281067e-02,1.684699393808841705e-02,1.325638312846422195e-02,1.281040720641613007e-02,-5.042731296271085739e-03,2.862651459872722626e-02,9.630297310650348663e-03,-3.555550053715705872e-02,-2.271362754981964827e-04,8.767639286816120148e-03,-9.246362373232841492e-03,4.031706601381301880e-02,2.277100831270217896e-02,-2.001606859266757965e-02,1.271070633083581924e-02,-1.443796884268522263e-02,-3.766658902168273926e-02,-3.718267893418669701e-03,2.674680761992931366e-02,-1.856936328113079071e-02,-1.181028783321380615e-02,3.065639361739158630e-02,1.326020155102014542e-02,-1.940661109983921051e-02,-4.142094030976295471e-02,-1.779308915138244629e-02,-2.932359091937541962e-02,-4.059832170605659485e-02,-4.986858926713466644e-03,-1.739384979009628296e-02,-7.017757743597030640e-03,3.590687364339828491e-02,-3.731988836079835892e-03,-8.129168301820755005e-02,1.172409392893314362e-02,1.115533802658319473e-02,-1.471569389104843140e-02,5.264947190880775452e-03,2.447372535243630409e-03,2.536159381270408630e-02,8.535380475223064423e-03,-1.362687349319458008e-02,2.154415659606456757e-02,4.417442530393600464e-02,-2.471528388559818268e-02,1.980477944016456604e-02,-3.262695670127868652e-02,1.219250261783599854e-02,3.999012708663940430e-02,3.380304574966430664e-02,5.186942964792251587e-02,1.356580015271902084e-02,9.056620299816131592e-03,-6.542198359966278076e-02,-2.345130592584609985e-02,1.866271346807479858e-02,-1.723659932613372803e-01,2.150222193449735641e-03,-7.850944995880126953e-03,-1.986905932426452637e-02,-2.481178790330886841e-01,-1.762401312589645386e-01,1.648162119090557098e-02,2.271142788231372833e-02,-2.335203252732753754e-02,-2.912231953814625740e-03,1.314141880720853806e-02,2.856215089559555054e-02,2.332989685237407684e-02,3.132499009370803833e-02,3.775364160537719727e-02,4.764692857861518860e-03,-7.818015292286872864e-03,7.756735384464263916e-02,4.763453826308250427e-02,1.132837031036615372e-03,8.095685916487127542e-05,-2.902262657880783081e-02,5.602125450968742371e-02,3.328092396259307861e-02,3.502675145864486694e-02,4.147768393158912659e-02,5.501798912882804871e-02,-8.869157172739505768e-03,5.296114366501569748e-03,8.675424382090568542e-03,2.294522710144519806e-02,2.342686988413333893e-02,3.020012937486171722e-02,3.436828777194023132e-02,-3.135003149509429932e-02,-2.203943207859992981e-02,-2.846809849143028259e-02,2.029442414641380310e-02,1.362226717174053192e-02,1.557143311947584152e-02,1.246503647416830063e-02,2.219949290156364441e-02,1.927821338176727295e-02,-1.532320980913937092e-03,2.178641408681869507e-02,-8.617576211690902710e-03,-1.802098937332630157e-02,3.703201562166213989e-02,6.591867655515670776e-02,1.796056143939495087e-02,-3.644713014364242554e-02,-2.899791114032268524e-02,3.679246641695499420e-03,2.063418738543987274e-02,2.061798935756087303e-03,3.332637250423431396e-02,-1.360369287431240082e-02,3.205591812729835510e-02,-2.655743854120373726e-03,-7.609384600073099136e-03,-5.527912173420190811e-03,-3.417315706610679626e-02,7.991808466613292694e-03,-1.369424909353256226e-02,3.382090479135513306e-02,-1.485705492086708546e-03,-2.146430686116218567e-02,2.583963796496391296e-02,2.959020622074604034e-02,2.600062265992164612e-02,-1.365359593182802200e-02,8.058033883571624756e-03,2.492973580956459045e-02,8.110997825860977173e-02,2.795034833252429962e-02,-9.981872513890266418e-03,8.331048302352428436e-03,-1.932160742580890656e-02,-1.488956995308399200e-02,-4.057614598423242569e-03,-1.992452330887317657e-02,3.461008891463279724e-02,4.172061383724212646e-02,-2.811849489808082581e-02,-1.238220464438199997e-02,2.911620773375034332e-02,4.041176289319992065e-02,2.033447474241256714e-02,3.156231716275215149e-02,-2.506961300969123840e-02,2.595957368612289429e-02
