7.625630497932434082e-01,5.614039897918701172e-01,-4.478181004524230957e-01
-3.092510066926479340e-02,4.487547278404235840e-02,3.537613451480865479e-01
-2.162834644317626953e+00,1.000537872314453125e-01,-4.852780401706695557e-01
