1.015666704603781454e-29,3.521331757025447651e-01,3.661778122528314139e-01,3.661778289797864572e-01,3.661778224430865536e-01,3.661778420209881313e-01,3.661778286939430527e-01,3.661778241950173207e-01,3.661778420209881313e-01,3.661778420209881313e-01,3.661778195060766405e-01,3.661778420209881313e-01,3.661778420209881313e-01,3.661778420209881313e-01,3.661778420209881313e-01
5.512396557613740242e+02,3.661779254054160493e-01,3.661778346403406492e-01,3.661778346667625139e-01,3.661778336416748325e-01,3.661778336563187297e-01,3.661778320507437234e-01,3.661778122951666603e-01,3.661778336563187297e-01,3.661778336563187297e-01,3.661778243560121493e-01,3.661778243560121493e-01,3.661778243560121493e-01,3.661778243560121493e-01,3.661778243560121493e-01
3.661778243560121493e-01,3.661778420169611303e-01,3.661778265379325159e-01,3.661778676468584459e-01,3.661778308616796540e-01,3.661778278800639219e-01,3.661778356434627901e-01,3.661778243560121493e-01,3.661778250266748413e-01,3.661778243560121493e-01,3.661778312218486042e-01,3.661778243560121493e-01,3.661778243560121493e-01,3.661778243560121493e-01,3.661778243560121493e-01
1.015666704603781454e-29,3.661778188074723550e-01,3.661778220181006738e-01,3.661778254819589851e-01,3.661778299482222332e-01,3.661778186415763359e-01,3.661778221382605003e-01,3.661778307226828399e-01,3.661778311970631528e-01,3.661778311970631528e-01,3.661778138973571517e-01,3.661778243560121493e-01,3.661778243560121493e-01,3.661778243560121493e-01,3.661778243560121493e-01
3.521331914765383209e-01,3.521331867907678270e-01,3.661778214113096674e-01,3.521331917995098593e-01,3.661778376503503907e-01,3.661778290690192450e-01,3.661778365387411971e-01,3.661778243371075492e-01,3.661778353155761279e-01,3.661778332288233573e-01,3.661778290690192450e-01,3.661778243371075492e-01,3.661778243371075492e-01,3.661778243371075492e-01,3.661778243371075492e-01
1.015666704603781454e-29,1.806922093545778596e-01,1.806922093545778596e-01,8.393065769345861571e-02,1.806922093545778596e-01,1.806922093545778596e-01,1.806922093545778596e-01,1.806922093545778596e-01,2.187000625542409593e-01,2.187000625542409593e-01,2.187000625542409593e-01,2.187000625542409593e-01,2.187000625542409593e-01,1.806922093545778596e-01,2.187000625542409593e-01
1.806922093545778596e-01,1.806922093545778596e-01,8.393065769345861571e-02,2.187000687413673261e-01,1.806922093545778596e-01,1.806922140784700814e-01,2.187000687413673261e-01,2.187000625542409593e-01,2.187000687413673261e-01,1.806922093545778596e-01,2.187000687413673261e-01,2.187000625542409593e-01,2.187000687413673261e-01,2.187000625542409593e-01,2.187000625542409593e-01
2.187000701156611160e-01,2.187000648180087992e-01,2.187000736458077910e-01,2.187000648180087992e-01,2.187000625705938228e-01,2.187000648180087992e-01,2.187000613291423257e-01,2.187000736458077910e-01,1.806922093970466658e-01,2.187000625705938228e-01,2.187000736458077910e-01,2.187000625705938228e-01,2.187000625705938228e-01,2.187000625705938228e-01,2.187000625705938228e-01
8.393065599260537968e-02,1.806922143598857222e-01,1.806922091181475676e-01,2.187000625542409593e-01,2.187000687413673261e-01,2.187000687413673261e-01,2.187000625542409593e-01,2.187000679039118878e-01,2.187000625542409593e-01,2.187000625542409593e-01,1.806922093545778596e-01,2.187000667172629975e-01,2.187000625542409593e-01,2.187000625542409593e-01,2.187000625542409593e-01
2.187000640779822591e-01,8.393065769345861571e-02,2.187000615261945613e-01,1.806922087304641544e-01,2.187000676053745540e-01,2.187000623341423811e-01,1.806922093145942876e-01,2.187000625542409593e-01,2.187000646055511366e-01,1.806922093145942876e-01,2.187000625542409593e-01,2.187000625542409593e-01,2.187000625542409593e-01,2.187000625542409593e-01,2.187000676053745540e-01
2.187000621232930708e-01,2.187000665239940966e-01,2.187000623792066945e-01,1.806922138801697608e-01,2.187000675377546444e-01,2.187000622214448908e-01,1.806922140342683281e-01,1.806922138801697608e-01,2.187000625542409593e-01,2.187000625542409593e-01,2.187000625542409593e-01,2.187000736472728413e-01,2.187000625542409593e-01,2.187000736472728413e-01,2.187000625542409593e-01
1.806922132947349491e-01,2.187000632415316281e-01,2.187000615404343096e-01,2.187000679755607413e-01,2.187000612571068647e-01,2.187000656272224952e-01,2.187000626644064472e-01,2.187000625601748238e-01,2.187000621153035729e-01,2.187000625601748238e-01,2.187000646532880621e-01,2.187000625601748238e-01,2.187000698520407405e-01,2.187000625601748238e-01,2.187000650991592909e-01
2.187000587595980816e-01,2.187000653386417526e-01,1.806922139715031461e-01,2.187000664102188296e-01,2.187000707493187424e-01,2.187000679039118878e-01,2.187000643979947756e-01,2.187000643979947756e-01,2.187000625542409593e-01,2.187000625542409593e-01,2.187000625542409593e-01,2.187000705478904516e-01,2.187000625542409593e-01,2.187000679039118878e-01,2.187000625542409593e-01
1.806922068263953629e-01,1.806922312976175782e-01,1.806922033455172771e-01,2.187000607297506782e-01,2.187000622471435007e-01,2.187000625542409593e-01,2.187000736472728413e-01,2.187000597879725783e-01,2.187000646382682989e-01,2.187000625542409593e-01,2.187000617267336466e-01,2.187000625542409593e-01,2.187000597879725783e-01,2.187000625542409593e-01,2.187000625542409593e-01
1.015666704603781454e-29,1.806922108050171560e-01,2.187000716618580920e-01,2.187000648644845946e-01,2.187000622112042492e-01,2.187000625542409593e-01,2.187000675917281645e-01,2.187000703555543879e-01,1.806922126543267781e-01,2.187000655053700227e-01,2.187000682490161940e-01,2.187000684556201779e-01,2.187000625542409593e-01,2.187000703555543879e-01,2.187000625542409593e-01
8.393065258860687994e-02,2.187001754987488167e-01,1.806922136215621810e-01,2.187000603014558342e-01,2.187000690940293368e-01,2.187000689748843096e-01,2.187000662443727150e-01,1.806922094012560764e-01,2.187000642049469201e-01,2.187000621508351506e-01,2.187000655811724148e-01,2.187000678311248891e-01,2.187000736594185701e-01,2.187000736594185701e-01,2.187000736594185701e-01
2.187007591117577365e-01,2.187000672813561031e-01,1.806922109735148441e-01,1.806922139715031461e-01,2.187000646255974068e-01,2.187000690996465102e-01,1.806922084318542676e-01,2.187000623012659850e-01,2.187000613617988143e-01,2.187000693080455305e-01,2.187000625542409593e-01,2.187000613617988143e-01,2.187000697052742249e-01,2.187000697052742249e-01,2.187000625542409593e-01
8.393065632632426554e-02,2.187000678029016321e-01,2.187000657063357389e-01,1.806925136732308590e-01,2.187000648276844483e-01,2.187000671178411793e-01,2.187000707765814900e-01,2.187000699715576091e-01,2.187000736572201065e-01,2.187000667984443925e-01,2.187000671178411793e-01,2.187000682620729997e-01,2.187000625267421228e-01,2.187000625267421228e-01,2.187000644781658953e-01
8.393065408890706958e-02,2.187000615748473376e-01,2.187000648901733790e-01,8.393065258860687994e-02,2.187000609047793920e-01,2.187000678773130535e-01,2.187000622305086961e-01,2.187000676223622708e-01,2.187000627565862387e-01,2.187000677190499287e-01,2.187000665518376574e-01,2.187000677190499287e-01,2.187000625574198054e-01,2.187000625574198054e-01,2.187000676223622708e-01
8.393065715873124222e-02,8.393065567271273952e-02,2.187000632680878853e-01,2.187000615789456703e-01,2.187000636384017205e-01,2.187000648455994511e-01,2.187000678122288377e-01,2.187000624973837182e-01,2.187000632782970244e-01,2.187000655424120032e-01,2.187000813007937139e-01,2.187000624973837182e-01,2.187000624973837182e-01,2.187000624973837182e-01,2.187000624973837182e-01
6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01
6.349002845174565035e-01,2.644230066756997344e-01,3.704772567127395666e-01,6.349002452124576923e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01
6.349002845845651555e-01,6.349002845845651555e-01,6.349002845845651555e-01,6.349002845845651555e-01,6.349002845845651555e-01,6.349002845845651555e-01,6.349002845845651555e-01,6.349002845845651555e-01,6.349002845845651555e-01,6.349002845845651555e-01,6.349002845845651555e-01,6.349002845845651555e-01,6.349002845845651555e-01,6.349002845845651555e-01,6.349002845845651555e-01
6.349002452124576923e-01,1.626669685635792284e+00,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01
4.201217821617325399e+02,6.349002712798244019e-01,6.349002800179339712e-01,6.349002800179339712e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01
6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01
6.349002845403983741e-01,6.349002818835591810e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01,6.349002845403983741e-01
6.349002468969004997e-01,6.349002574316777725e-01,6.349002706884290248e-01,6.349002845174565035e-01,6.349002810629916782e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01
6.349002576588331781e-01,6.349002769571920890e-01,6.349002845766809067e-01,6.349002845766809067e-01,6.349002845766809067e-01,6.349002845766809067e-01,6.349002845766809067e-01,6.349002845766809067e-01,6.349002539449624116e-01,6.349002845766809067e-01,6.349002845766809067e-01,6.349002845766809067e-01,6.349002845766809067e-01,6.349002845766809067e-01,6.349002845766809067e-01
6.349002779006260866e-01,6.349002714056601882e-01,6.349002714056601882e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002823369438442e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01,6.349002844452946714e-01
6.349002421742286906e-01,1.642263855004344350e+03,6.349002844867321915e-01,6.349002844867321915e-01,6.349002844867321915e-01,6.349002844867321915e-01,6.349002844867321915e-01,6.349002844867321915e-01,6.349002844867321915e-01,6.349002844867321915e-01,6.349002844867321915e-01,6.349002844867321915e-01,6.349002844867321915e-01,6.349002844867321915e-01,6.349002844867321915e-01
2.644230066756997344e-01,6.349002845174565035e-01,6.349002794874826217e-01,6.349002812333677248e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01,6.349002845174565035e-01
6.349002847663159921e-01,6.349002847663159921e-01,3.450945485298584572e+02,6.349002847663159921e-01,6.349002847663159921e-01,6.349002614790306698e-01,6.349002847663159921e-01,6.349002847663159921e-01,6.349002847663159921e-01,6.349002847663159921e-01,6.349002847663159921e-01,6.349002847663159921e-01,6.349002847663159921e-01,6.349002847663159921e-01,6.349002847663159921e-01
6.349002845717285348e-01,6.349002686669533713e-01,6.349002809249391088e-01,6.349002845717285348e-01,6.349002845717285348e-01,6.349002763561444329e-01,6.349002845717285348e-01,6.349002845717285348e-01,6.349002845717285348e-01,6.349002845717285348e-01,6.349002845717285348e-01,6.349002845717285348e-01,6.349002845717285348e-01,6.349002845717285348e-01,6.349002845717285348e-01
6.349002467338782374e-01,6.349002638740827154e-01,6.349004031034477524e-01,6.349003016944889666e-01,6.349003016944889666e-01,6.349003016944889666e-01,6.349003016944889666e-01,6.349003016944889666e-01,6.349003016944889666e-01,6.349003016944889666e-01,6.349003016944889666e-01,6.349003016944889666e-01,6.349003016944889666e-01,6.349003016944889666e-01,6.349003016944889666e-01
4.824622325715562932e-01,1.015666704603781454e-29,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01
4.824622124437226711e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01
1.015666704603781454e-29,4.824622248662614465e-01,4.824622326205778022e-01,4.824622248662614465e-01,4.824622326205778022e-01,4.824622248662614465e-01,4.824622326205778022e-01,4.824622324770192483e-01,4.824622326205778022e-01,4.824622326205778022e-01,4.824622326205778022e-01,4.824622326205778022e-01,4.824622326205778022e-01,4.824622326205778022e-01,4.824622326205778022e-01
4.702566311602171254e+02,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01
1.015666704603781454e-29,4.824622173537591596e-01,4.824622271795727668e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01
4.824622267288741218e-01,4.824622337068839584e-01,4.824622337209935607e-01,4.824622324663077055e-01,4.824622324663077055e-01,4.824622324663077055e-01,4.824622324663077055e-01,4.824622324663077055e-01,4.824622324663077055e-01,4.824622324663077055e-01,4.824622324663077055e-01,4.824622324663077055e-01,4.824622324663077055e-01,4.824622324663077055e-01,4.824622324663077055e-01
6.573511274401640776e+02,4.824622124531469103e-01,6.573511274401640776e+02,4.824622302530678364e-01,4.824622325926234412e-01,4.824622325926234412e-01,4.824622325926234412e-01,4.824622325926234412e-01,4.824622325926234412e-01,4.824622325926234412e-01,4.824622325926234412e-01,4.824622325926234412e-01,4.824622325926234412e-01,4.824622325926234412e-01,4.824622325926234412e-01
4.824622325715562932e-01,4.824622298486731520e-01,4.824622348327702870e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01
4.824622326298184660e-01,4.824622399456862665e-01,4.824622326298184660e-01,4.824622326298184660e-01,4.824622326298184660e-01,4.824622326298184660e-01,4.824622384620932403e-01,4.824622326298184660e-01,4.824622326298184660e-01,4.824622326298184660e-01,4.824622326298184660e-01,4.824622326298184660e-01,4.824622326298184660e-01,4.824622326298184660e-01,4.824622326298184660e-01
4.824622143606460689e-01,4.824622196712555211e-01,4.824622196712555211e-01,4.824622144510720689e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01
1.015666704603781454e-29,4.824622257010465765e-01,4.824622244532605353e-01,4.801600958625808744e+02,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01,4.824622422456478210e-01
1.015666704603781454e-29,4.824622325715562932e-01,4.824622348327702870e-01,4.824622240911526916e-01,4.824622325715562932e-01,4.824622348327702870e-01,4.824622159455890791e-01,4.824622348327702870e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01,4.824622325715562932e-01
1.015666704603781454e-29,4.824622124434115866e-01,4.824622339016844674e-01,4.824622222344910893e-01,4.824622243898149532e-01,4.824622224046075658e-01,4.824622326642951098e-01,4.824622326642951098e-01,4.824622326642951098e-01,4.824622326642951098e-01,4.824622377015848618e-01,4.824622326642951098e-01,4.824622326642951098e-01,4.824622326642951098e-01,4.824622326642951098e-01
4.824622124443795346e-01,4.824622261290701930e-01,4.824622327228790808e-01,4.824622327228790808e-01,4.824622327228790808e-01,4.824622327228790808e-01,4.824622327228790808e-01,4.824622327228790808e-01,4.824622327228790808e-01,4.824622327228790808e-01,4.824622327228790808e-01,4.824622327228790808e-01,4.824622327228790808e-01,4.824622327228790808e-01,4.824622327228790808e-01
4.824622626793665381e-01,4.824622256954118615e-01,4.824622389771294761e-01,4.824622327294749713e-01,4.824622241764843222e-01,4.824622247951249054e-01,4.824622356657801148e-01,4.824622327294749713e-01,4.824622327294749713e-01,4.824622305295868108e-01,4.824622360301724644e-01,4.824622327294749713e-01,4.824622327294749713e-01,4.824622327294749713e-01,4.824622327294749713e-01
5.398425868870694588e-02,5.398425868870694588e-02,3.600644139085658058e-01,3.060801912232429811e-01,3.600644139085658058e-01,5.398425868870694588e-02,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01
5.398425780695506604e-02,3.600644139085658058e-01,3.600644139085658058e-01,5.398425868870694588e-02,3.600644139085658058e-01,3.600644081709701294e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644081709701294e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01
5.398425783598641975e-02,3.600644139056004001e-01,3.600644139056004001e-01,3.600644237912389301e-01,3.600644218058603463e-01,3.600644139056004001e-01,3.600644237912389301e-01,3.600644162653108271e-01,3.600644162653108271e-01,3.600644139056004001e-01,3.600644139056004001e-01,3.600644162653108271e-01,3.600644139056004001e-01,3.600644139056004001e-01,3.600644139056004001e-01
3.060801945174623784e-01,5.398425868870694588e-02,3.600644139085658058e-01,3.600644068347558235e-01,5.398425790702660043e-02,3.600644069256798696e-01,3.060817556092721992e-01,3.600644089720086427e-01,3.600644139085658058e-01,3.600644288027048390e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01
5.398425872959720928e-02,3.060801776763246718e-01,3.600644164197339681e-01,3.600644175194760432e-01,3.060801908028686347e-01,3.600644139352504602e-01,3.600644174821265309e-01,3.600644320218648886e-01,3.600644175194760432e-01,3.600644139352504602e-01,3.600644139352504602e-01,3.600644139352504602e-01,3.600644139352504602e-01,3.600644139352504602e-01,3.600644139352504602e-01
3.600644082295199055e-01,3.600644072999082956e-01,3.600644254348500661e-01,5.398425865483921782e-02,3.600644195773438083e-01,3.600644140525590675e-01,3.600644139352504602e-01,3.600644139352504602e-01,3.600644123805081254e-01,3.600644139352504602e-01,3.600644139352504602e-01,3.600644139352504602e-01,3.600644139352504602e-01,3.600644139352504602e-01,3.600644139352504602e-01
5.398425668761647200e-02,2.213666179097023701e+02,3.600644232431539082e-01,3.600644555410024150e-01,3.600644555943034453e-01,3.600644139236496288e-01,3.600645730192232330e-01,3.600644139236496288e-01,3.600644184804047132e-01,3.600644139236496288e-01,3.600644101113090745e-01,3.600644288690727501e-01,3.600644139236496288e-01,3.600644139236496288e-01,3.600644139236496288e-01
3.600644193305569396e-01,3.600644022297394553e-01,2.426487263532203542e+02,3.600644130134155185e-01,3.600644154275650655e-01,3.600644098586059938e-01,3.600644084863540151e-01,3.600644154275650655e-01,3.600644139085658058e-01,3.600644082295199055e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01
5.398425945301318224e-02,3.600644037874197734e-01,3.060801944371304151e-01,3.600644131899598532e-01,3.600644139402122690e-01,3.600644191680550943e-01,3.060801806790578450e-01,3.600644139402122690e-01,3.600644219461868190e-01,3.600644139402122690e-01,3.600644131899598532e-01,3.600644191680550943e-01,3.600644139402122690e-01,3.600644139402122690e-01,3.600644139402122690e-01
5.398425866855041666e-02,3.600644206100753753e-01,3.600644236839111167e-01,3.600644043151407514e-01,3.600644236839111167e-01,3.600644022226415775e-01,3.600644022226415775e-01,3.600644022226415775e-01,3.600644022226415775e-01,3.600644082459364403e-01,3.600644169320239563e-01,3.600644022226415775e-01,3.600644022226415775e-01,3.600644022226415775e-01,3.600644022226415775e-01
5.398425866339150170e-02,3.600644156975814081e-01,3.600644314500175969e-01,3.600644314500175969e-01,3.600644142042599416e-01,3.600647587167239427e-01,3.600644173579168328e-01,3.600644288318504138e-01,3.600644022226415775e-01,3.600644189484740187e-01,3.600644022226415775e-01,3.600644022226415775e-01,3.600644022226415775e-01,3.600644022226415775e-01,3.600644022226415775e-01
5.398425868870694588e-02,3.600644152046169610e-01,3.600644112465795632e-01,3.600644151767962153e-01,3.600644056859735875e-01,3.600644209721763911e-01,3.600644215704619233e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644215704619233e-01,3.600644149747241340e-01,3.600644149747241340e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01
5.398425894578410406e-02,3.600644110739126269e-01,3.600644278204564452e-01,3.600644154940185748e-01,3.600644182062521237e-01,2.794440990028431315e+02,3.600644022226339169e-01,3.600644289082879368e-01,3.600644289082879368e-01,3.600644022226339169e-01,3.600644022226339169e-01,3.600644182062521237e-01,3.600644022226339169e-01,3.600644022226339169e-01,3.600644022226339169e-01
3.600644312690054472e-01,3.600644201490754148e-01,3.600644173650557889e-01,3.600644139085658058e-01,3.600644022226408003e-01,3.600644030190761624e-01,3.600644110471920012e-01,3.600644022276302536e-01,3.600644139085658058e-01,3.600644208709927185e-01,3.600644176418839049e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01,3.600644139085658058e-01
3.600644181649854669e-01,3.600644022226379137e-01,3.060802066580305958e-01,3.600644211217212121e-01,3.600644082381752598e-01,3.600644221543478629e-01,3.600644022226379137e-01,3.600644135063757467e-01,3.600644112640210004e-01,3.600644301777364831e-01,3.600644022226379137e-01,3.600644292617167230e-01,3.600644022226379137e-01,3.600644301777364831e-01,3.600644022226379137e-01
4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02
4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02,4.333464797711518435e-02
