-5.580493807792663574e-02,-4.411199688911437988e-01,-2.894208431243896484e-01,-3.465963155031204224e-02,-3.429529368877410889e-01
9.546528756618499756e-02,-2.755168080329895020e-01,-1.712329685688018799e-01,-2.496506273746490479e-01,2.558864653110504150e-01
-7.125891745090484619e-02,2.480595707893371582e-01,-4.144098460674285889e-01,-3.975243270397186279e-01,-1.160802468657493591e-01
-1.418032348155975342e-01,1.550837904214859009e-01,-4.042140841484069824e-01,-3.822709619998931885e-01,1.843908056616783142e-02
1.968525350093841553e-01,-2.216211855411529541e-01,-3.126436769962310791e-01,7.111049443483352661e-02,-9.501123428344726562e-02
