1.286051869392395020e-01,5.988327413797378540e-02,7.029725611209869385e-02,-6.828344613313674927e-02,-6.191021576523780823e-02,8.554397523403167725e-02,8.185888081789016724e-02,7.781653851270675659e-02,-8.169199526309967041e-02,-5.121364723891019821e-03,5.881372094154357910e-02,-9.386014193296432495e-02,1.314324140548706055e-01,5.469101667404174805e-02,6.368176639080047607e-02,-1.153625249862670898e-01,7.991322875022888184e-02,-1.151674520224332809e-02,-1.398692280054092407e-01,3.126669302582740784e-02,1.017131283879280090e-01,5.032691359519958496e-02,-6.503526866436004639e-02,2.969640120863914490e-02,-8.344615995883941650e-02,-5.747770145535469055e-02,-9.193964302539825439e-02,-1.169959977269172668e-01,-1.188977286219596863e-01,6.192478165030479431e-02,8.468947559595108032e-02,-2.048549428582191467e-02,4.309638589620590210e-02,-2.627164823934435844e-03,1.213789507746696472e-01,2.653503417968750000e-02,-1.720680482685565948e-02,-2.186595462262630463e-03,-1.298083066940307617e-01,1.169478986412286758e-02,-5.680842325091362000e-02,2.843904308974742889e-02,8.491459488868713379e-02,-4.407294467091560364e-02,-2.503973059356212616e-02,6.490825861692428589e-02,8.156934380531311035e-02,-3.197248280048370361e-02,1.164477318525314331e-01,3.619121387600898743e-02
-1.002704426646232605e-01,5.797587707638740540e-02,3.256960213184356689e-02,-1.301385313272476196e-01,-1.570996828377246857e-02,-1.203718781471252441e-01,-1.030546799302101135e-01,2.621358819305896759e-02,-1.273183077573776245e-01,-1.157120838761329651e-01,1.029401719570159912e-01,-1.135218814015388489e-01,5.483890324831008911e-02,-1.046939417719841003e-01,6.751495599746704102e-02,2.174103137804195285e-04,-4.081180691719055176e-02,6.414776295423507690e-02,-1.272240728139877319e-01,5.136677622795104980e-02,-1.060416251420974731e-01,-1.069814860820770264e-01,1.259440779685974121e-01,2.858500462025403976e-03,-9.507132321596145630e-02,-1.215683761984109879e-03,-6.128636002540588379e-02,-9.250765293836593628e-02,-7.480054348707199097e-02,1.147080492228269577e-02,6.687284260988235474e-02,2.201414317823946476e-04,8.626723289489746094e-02,-8.090688288211822510e-02,9.392784535884857178e-02,-1.148487851023674011e-01,-1.284292060881853104e-02,7.843562401831150055e-03,6.406285613775253296e-02,5.117281898856163025e-02,8.304765820503234863e-02,1.276769787073135376e-01,-4.937468096613883972e-02,-8.528137207031250000e-02,-2.270292304456233978e-02,-1.344497799873352051e-01,1.141263395547866821e-01,2.649875357747077942e-02,-1.096551120281219482e-01,4.343064501881599426e-03
-6.215908378362655640e-02,8.734260685741901398e-03,1.217852979898452759e-01,3.704925626516342163e-02,-5.645132437348365784e-02,-3.690152242779731750e-02,-4.423630610108375549e-02,1.338848657906055450e-02,8.560681343078613281e-02,1.086202710866928101e-01,-5.336937680840492249e-02,6.536564975976943970e-02,5.510663613677024841e-02,-3.717785328626632690e-02,-1.174531527794897556e-03,3.885602345690131187e-03,-3.993582725524902344e-02,1.339916288852691650e-01,-1.096880179829895496e-03,-4.916735365986824036e-02,7.411666959524154663e-02,4.496891796588897705e-02,1.952585950493812561e-02,1.127978712320327759e-01,-1.160344630479812622e-01,5.565892904996871948e-02,-1.679830066859722137e-02,-1.268989592790603638e-01,4.821921512484550476e-02,-1.246243622153997421e-02,-1.032755449414253235e-01,1.160886809229850769e-01,-8.593326061964035034e-02,-2.764578908681869507e-02,1.498886942863464355e-02,-1.887912489473819733e-02,-6.723400205373764038e-02,4.597305878996849060e-02,-4.159975051879882812e-02,1.144229713827371597e-02,-1.181652173399925232e-01,3.243741393089294434e-02,-4.966237396001815796e-02,-7.021444290876388550e-02,-6.934763491153717041e-02,-8.186985552310943604e-02,-1.235291510820388794e-01,5.251136794686317444e-02,-9.745246917009353638e-02,-5.701371282339096069e-02
6.955426931381225586e-02,-1.345784664154052734e-01,6.919477880001068115e-02,2.249729819595813751e-02,-6.403318792581558228e-02,-8.510595560073852539e-02,-1.619420200586318970e-02,6.748841702938079834e-02,9.422670304775238037e-02,6.830013543367385864e-02,9.055340290069580078e-02,8.252338320016860962e-02,8.196812123060226440e-02,-5.253362283110618591e-02,-5.971644073724746704e-02,7.394304126501083374e-02,-4.253650829195976257e-02,9.428550302982330322e-02,1.043725088238716125e-01,-9.239409118890762329e-02,8.461010456085205078e-02,1.608988083899021149e-02,-1.165052205324172974e-01,-5.963509529829025269e-02,3.360570594668388367e-02,3.503365814685821533e-02,1.514624617993831635e-02,4.009509086608886719e-02,-1.219183281064033508e-01,-1.248380243778228760e-01,9.908464550971984863e-02,-4.363438114523887634e-02,3.117204643785953522e-02,1.374686360359191895e-01,5.078887566924095154e-02,9.657365828752517700e-02,-1.080324053764343262e-01,1.167698763310909271e-02,-1.316062361001968384e-01,7.108199596405029297e-02,-1.189905926585197449e-01,2.828915230929851532e-02,-5.308035016059875488e-02,-7.791622728109359741e-02,-8.734951727092266083e-03,-8.408581465482711792e-02,-8.437889069318771362e-02,2.739066444337368011e-02,1.148843951523303986e-02,-6.524323672056198120e-02
-8.512058854103088379e-02,-7.262510806322097778e-02,-3.034583292901515961e-02,9.887954592704772949e-02,-9.495961666107177734e-02,2.101563289761543274e-02,1.168814301490783691e-01,1.096897721290588379e-01,-3.429642692208290100e-02,-1.470284443348646164e-02,-4.580396786332130432e-02,-1.400876194238662720e-01,-8.955852128565311432e-03,-2.986035309731960297e-02,1.372396647930145264e-01,-1.170691326260566711e-01,-8.754344284534454346e-02,-1.401275396347045898e-01,1.096365675330162048e-01,-7.727943360805511475e-02,-8.426804095506668091e-02,2.626043744385242462e-02,5.010705813765525818e-02,-1.316823661327362061e-01,-6.462727487087249756e-02,-8.390775322914123535e-02,1.190902441740036011e-01,5.835130345076322556e-03,2.942005172371864319e-02,1.025969013571739197e-01,1.487458404153585434e-02,1.166106387972831726e-01,-1.037066280841827393e-01,-1.744444668292999268e-02,3.954548016190528870e-02,-4.910399764776229858e-02,3.949830681085586548e-02,1.015712134540081024e-02,4.069298505783081055e-02,-2.558753825724124908e-02,3.935829550027847290e-02,7.292611896991729736e-02,1.184384003281593323e-01,1.020064204931259155e-01,3.327743336558341980e-02,5.465183779597282410e-02,1.137932948768138885e-02,-3.103914856910705566e-02,-9.684484452009201050e-02,1.005237773060798645e-01
-3.073488175868988037e-02,-8.476601541042327881e-02,1.054161041975021362e-01,-1.022711861878633499e-02,-1.736490614712238312e-02,-1.099917516112327576e-01,-1.313902786932885647e-03,2.341053634881973267e-02,3.127933666110038757e-02,-6.953277438879013062e-02,-1.183521524071693420e-01,5.711758043617010117e-03,-8.985946327447891235e-02,1.315434724092483521e-01,-8.463930338621139526e-02,3.353719413280487061e-02,-1.456960942596197128e-02,6.513696163892745972e-02,-1.684731058776378632e-02,7.349242269992828369e-02,-8.678808808326721191e-02,-7.489024847745895386e-02,-1.412034183740615845e-01,-7.558380253612995148e-03,-1.362216174602508545e-01,-1.339907050132751465e-01,-4.159597307443618774e-02,-8.386557549238204956e-02,2.121109329164028168e-02,-1.035338416695594788e-01,7.861018180847167969e-02,-1.146845147013664246e-01,-1.381977498531341553e-01,-2.531913109123706818e-03,-4.889995791018009186e-03,5.965107679367065430e-02,-3.272950649261474609e-02,-5.385106429457664490e-02,-6.200845167040824890e-02,1.311865001916885376e-01,-4.990360885858535767e-02,-3.493608161807060242e-02,-1.119532287120819092e-01,-4.647725448012351990e-02,-1.131477728486061096e-01,-1.005343794822692871e-01,-1.058956161141395569e-01,-1.187889277935028076e-01,6.307025253772735596e-02,-1.293503344058990479e-01
-4.374222829937934875e-02,8.580060303211212158e-02,-5.016211792826652527e-02,-1.169199123978614807e-01,1.371786892414093018e-01,-4.681631550192832947e-02,6.012182310223579407e-02,1.076911017298698425e-01,4.896056279540061951e-02,-1.319579333066940308e-01,8.121726661920547485e-02,6.196003407239913940e-02,-8.360375463962554932e-02,6.130952388048171997e-02,-1.018454208970069885e-01,2.406482398509979248e-02,-7.193174213171005249e-02,3.992571309208869934e-02,1.191531959921121597e-02,-8.158507198095321655e-02,-1.893450692296028137e-02,1.312993615865707397e-01,7.928736507892608643e-02,1.078792288899421692e-01,-1.002927497029304504e-01,4.123850166797637939e-02,1.145246624946594238e-01,-3.768152743577957153e-02,-3.370104357600212097e-02,-1.024502236396074295e-02,-1.307095438241958618e-01,8.417749404907226562e-02,-9.413655847311019897e-02,1.073365509510040283e-01,4.690777510404586792e-02,2.484133653342723846e-02,-4.804941639304161072e-02,1.357632689177989960e-02,-4.043835029006004333e-02,-5.712946504354476929e-02,1.310548037290573120e-01,-2.544547058641910553e-02,1.245277225971221924e-01,1.805490069091320038e-02,-1.052800193428993225e-01,1.398804932832717896e-01,-8.316534571349620819e-03,2.642853744328022003e-02,1.064728572964668274e-01,-6.429282948374748230e-03
1.031174957752227783e-01,-1.189800538122653961e-02,-1.265922933816909790e-01,-1.082268580794334412e-01,6.042890623211860657e-02,7.961654663085937500e-02,3.372832015156745911e-02,-3.299392014741897583e-02,1.339846663177013397e-02,1.226943209767341614e-01,-1.161295101046562195e-01,7.913108170032501221e-02,1.365148276090621948e-02,-1.176823005080223083e-01,8.967342972755432129e-02,1.018500030040740967e-01,-1.191343441605567932e-01,1.103387698531150818e-01,9.989223629236221313e-02,-1.100704297423362732e-01,-7.635394483804702759e-02,8.722458966076374054e-03,-2.298534102737903595e-02,1.021944656968116760e-01,7.016097009181976318e-02,-1.031280010938644409e-01,-1.207130104303359985e-01,-1.112620681524276733e-01,3.346736356616020203e-02,-8.286800980567932129e-02,1.198831759393215179e-02,8.176388218998908997e-03,-2.775145880877971649e-02,2.707112394273281097e-02,4.242023080587387085e-02,1.043372899293899536e-01,5.664172396063804626e-02,5.981093272566795349e-02,-4.464317485690116882e-02,-7.269940525293350220e-02,-9.927184879779815674e-02,-5.725413560867309570e-03,-1.071749553084373474e-01,2.615933679044246674e-02,-1.401527374982833862e-01,3.503822907805442810e-02,1.247476488351821899e-01,-4.419943690299987793e-02,5.479812249541282654e-02,-1.145363450050354004e-01
1.164600253105163574e-01,9.386420249938964844e-02,1.260155439376831055e-02,-1.366048157215118408e-01,-8.443388342857360840e-02,3.633523732423782349e-02,1.326307803392410278e-01,6.102864164859056473e-03,9.227463044226169586e-03,8.241710066795349121e-02,1.201473996043205261e-01,9.752915799617767334e-02,1.083942279219627380e-01,-6.675715744495391846e-02,-8.454132080078125000e-02,-1.301397234201431274e-01,-5.427516251802444458e-02,-2.781376801431179047e-02,8.826652914285659790e-02,-1.007290035486221313e-01,6.943619251251220703e-02,-9.982749819755554199e-02,1.404078491032123566e-02,4.070138186216354370e-02,-3.621129319071769714e-02,9.815101325511932373e-02,-1.142554059624671936e-01,-2.255930379033088684e-02,-9.203388355672359467e-03,-1.133814156055450439e-01,4.276514425873756409e-02,8.279389888048171997e-02,1.460506394505500793e-02,-1.263565123081207275e-01,9.546514600515365601e-03,1.303714364767074585e-01,7.247403729707002640e-03,-7.933772355318069458e-02,-8.630056865513324738e-03,-4.406851157546043396e-02,8.011028915643692017e-02,7.475496083498001099e-02,-9.010440111160278320e-02,1.673548668622970581e-02,1.322143673896789551e-01,-9.657611697912216187e-02,-1.233355924487113953e-01,3.540232777595520020e-02,4.784650355577468872e-02,3.254663944244384766e-02
-1.685643009841442108e-02,-1.112107038497924805e-01,-2.268952131271362305e-02,-7.443937659263610840e-02,-1.333807259798049927e-01,-1.183370798826217651e-01,1.012888252735137939e-01,-9.329031407833099365e-02,6.322803348302841187e-02,3.508457168936729431e-02,4.330096766352653503e-02,7.838260382413864136e-02,7.027494907379150391e-02,1.390730291604995728e-01,5.200161039829254150e-02,2.697391621768474579e-02,1.271949112415313721e-01,1.170013397932052612e-01,9.120630472898483276e-02,1.054280847311019897e-01,3.966269642114639282e-02,-6.954368203878402710e-02,7.559019327163696289e-02,5.702687893062829971e-03,5.643451586365699768e-02,4.387762024998664856e-02,-2.482727728784084320e-02,3.973972424864768982e-02,-1.988739520311355591e-02,1.197206079959869385e-01,-2.882659202441573143e-03,-1.145947538316249847e-02,8.991912938654422760e-03,4.974221810698509216e-03,9.803812950849533081e-03,4.712589457631111145e-02,-3.234971314668655396e-02,6.864246726036071777e-02,-1.355122774839401245e-01,1.546428631991147995e-02,-1.028950959444046021e-01,1.395801305770874023e-01,1.251462399959564209e-01,-9.536569565534591675e-02,1.313000023365020752e-01,-4.197087883949279785e-02,9.736853092908859253e-02,6.808528304100036621e-02,-1.785821095108985901e-02,-1.305498182773590088e-01
-2.035089395940303802e-02,-3.892274945974349976e-02,6.262878328561782837e-02,1.228540241718292236e-01,-7.965754717588424683e-02,3.863930702209472656e-02,-1.235825866460800171e-01,-2.590040303766727448e-02,2.124310843646526337e-02,1.693716645240783691e-02,-1.067178845405578613e-01,6.203960627317428589e-02,-3.916885331273078918e-02,-1.169520318508148193e-01,-1.877052127383649349e-04,-6.290820240974426270e-02,-8.093059808015823364e-02,-9.223476052284240723e-02,-2.064686454832553864e-02,1.123025566339492798e-01,-1.011946201324462891e-01,8.504900336265563965e-02,-5.650156177580356598e-03,5.932739004492759705e-02,-1.168994978070259094e-01,-8.879415690898895264e-02,-4.632898047566413879e-02,7.661024481058120728e-02,-9.169527888298034668e-02,-3.587516397237777710e-02,4.162896797060966492e-02,-8.483634889125823975e-02,-8.833919465541839600e-02,3.751042857766151428e-02,-7.479698956012725830e-02,9.194603562355041504e-02,-3.811933100223541260e-02,8.346824347972869873e-02,-3.573599457740783691e-02,1.203844025731086731e-01,9.739523380994796753e-02,-9.391742944717407227e-02,6.127595901489257812e-03,7.880132645368576050e-02,1.125302836298942566e-01,9.174860268831253052e-02,3.886951133608818054e-03,-1.155251935124397278e-01,-1.000076159834861755e-01,1.013563647866249084e-01
5.000673234462738037e-02,-1.900290139019489288e-02,-8.311802148818969727e-02,-9.317481517791748047e-02,-4.010593146085739136e-02,4.402339458465576172e-03,-1.029583532363176346e-02,-6.926134973764419556e-02,2.649527974426746368e-02,-1.222002059221267700e-01,-8.649750798940658569e-02,-2.468431368470191956e-02,3.280247375369071960e-02,1.314414739608764648e-01,-4.634417127817869186e-03,-9.089684486389160156e-02,1.066835373640060425e-01,1.253060400485992432e-01,1.400517523288726807e-01,-1.387366466224193573e-02,-1.698486134409904480e-02,1.009928733110427856e-01,-4.069632291793823242e-02,-2.723630517721176147e-03,-1.578753581270575523e-03,4.764322191476821899e-02,-1.213833019137382507e-01,-4.642800986766815186e-02,1.048480793833732605e-01,-8.127952925860881805e-03,6.148106232285499573e-02,7.566218078136444092e-02,-3.331757336854934692e-02,3.342877328395843506e-02,-5.705297738313674927e-02,-7.140403240919113159e-02,-1.055765599012374878e-01,-4.955990985035896301e-02,-1.365766972303390503e-01,9.915383905172348022e-02,7.862327992916107178e-02,1.944305002689361572e-02,1.408242881298065186e-01,1.384846717119216919e-01,-1.032182276248931885e-01,3.729035379365086555e-03,-7.093146559782326221e-04,1.200860068202018738e-01,-7.585860043764114380e-02,-1.020476073026657104e-01
