1.307183922167119150e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01
1.307183922167119150e-01,1.307184161023825508e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184161023825508e-01,1.307183922167119150e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01
1.307184141877510974e-01,1.307184094312096034e-01,1.307184094312096034e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01
1.307183922167119150e-01,1.307184073259433088e-01,1.307184071181768381e-01,1.307184045989803478e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184045989803478e-01,1.307184161023825508e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01
1.307184160849887422e-01,1.307184160644770943e-01,1.307184161170013570e-01,1.307184017779469409e-01,1.307184070065227077e-01,1.307184132681822319e-01,1.307184017779469409e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01
1.307184161177175619e-01,1.307184011973186732e-01,1.307184070284080346e-01,1.307184011973186732e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01,1.307184070284080346e-01
1.307184161152812885e-01,1.307184080241211022e-01,1.307184069109165181e-01,1.307184160490540981e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184044609451534e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01,1.307184069109165181e-01
1.307183922167119150e-01,1.307184160815009766e-01,1.307184160815009766e-01,1.307184071181768381e-01,1.307184161023825508e-01,1.307184160693474761e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01
1.307184158978350608e-01,1.307184115142016601e-01,1.307184158400465090e-01,1.307184160561306041e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184160698769415e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01,1.307184071181768381e-01
1.307183921050578679e-01,1.307184157600869701e-01,1.307184070065227077e-01,1.307184157600869701e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184157600869701e-01,1.307184157600869701e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184157600869701e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01,1.307184070065227077e-01
